panel,family,dlo,trajectory,arm,normalized_mse,rmse_mm2
heldout_queries,squared_distance,DLO4,16.pkl,source_coupled_posterior_extension,0.029775904984961778,10560.705168090948
heldout_queries,squared_distance,DLO4,30.pkl,source_coupled_posterior_extension,0.02462871693787552,9604.645210460838
heldout_queries,squared_distance,DLO4,35.pkl,source_coupled_posterior_extension,0.04525159765743519,13018.992948897767
heldout_queries,squared_distance,DLO4,41.pkl,source_coupled_posterior_extension,0.03915957799867486,12110.984122182746
heldout_queries,squared_distance,DLO4,5.pkl,source_coupled_posterior_extension,0.03534559580480974,11506.098475627605
heldout_queries,squared_distance,DLO4,56.pkl,source_coupled_posterior_extension,0.04631036764423274,13170.417663378435
heldout_queries,squared_distance,DLO4,58.pkl,source_coupled_posterior_extension,0.02585150451193248,9840.18684622154
heldout_queries,squared_distance,DLO4,66.pkl,source_coupled_posterior_extension,0.05925330831105396,14897.614602521453
heldout_queries,squared_distance,DLO4,70.pkl,source_coupled_posterior_extension,0.04920706400379786,13576.072851728502
heldout_queries,squared_distance,DLO4,81.pkl,source_coupled_posterior_extension,0.08631684746226469,17980.767208886402
heldout_queries,squared_distance,DLO4,84.pkl,source_coupled_posterior_extension,0.03899021966940824,12084.766800545362
heldout_queries,squared_distance,DLO4,93.pkl,source_coupled_posterior_extension,0.04102558000950528,12396.177838859205
heldout_queries,squared_distance,DLO4,96.pkl,source_coupled_posterior_extension,0.029250957020191457,10467.198811014703
heldout_queries,squared_distance,DLO4,11.pkl,empirical_global_centered,0.03297788136262798,11114.036248624529
heldout_queries,squared_distance,DLO4,16.pkl,empirical_global_centered,0.03337423633652112,11180.625524306128
heldout_queries,squared_distance,DLO4,30.pkl,empirical_global_centered,0.027100341731589428,10075.0640768085
heldout_queries,squared_distance,DLO4,35.pkl,empirical_global_centered,0.04811955805465197,13425.214961474507
heldout_queries,squared_distance,DLO4,41.pkl,empirical_global_centered,0.043186777573849026,12718.498210629896
heldout_queries,squared_distance,DLO4,5.pkl,empirical_global_centered,0.04036769577174747,12296.383891939695
heldout_queries,squared_distance,DLO4,56.pkl,empirical_global_centered,0.049231757108196286,13579.478799071652
heldout_queries,squared_distance,DLO4,58.pkl,empirical_global_centered,0.02912190994625352,10444.084106270913
heldout_queries,squared_distance,DLO4,66.pkl,empirical_global_centered,0.06490556039218452,15591.984171738522
heldout_queries,squared_distance,DLO4,70.pkl,empirical_global_centered,0.05611209214409486,14497.351341691256
heldout_queries,squared_distance,DLO4,81.pkl,empirical_global_centered,0.08885989872253353,18243.717565229686
heldout_queries,squared_distance,DLO4,84.pkl,empirical_global_centered,0.04244563015573229,12608.892035038363
heldout_queries,squared_distance,DLO4,93.pkl,empirical_global_centered,0.044422511088989765,12899.176506323356
heldout_queries,squared_distance,DLO4,96.pkl,empirical_global_centered,0.03429396526294917,11333.63664402518
heldout_queries,squared_distance,DLO4,11.pkl,empirical_horizon_centered,0.03366647434583121,11229.469821279334
heldout_queries,squared_distance,DLO4,16.pkl,empirical_horizon_centered,0.034428284994799115,11355.810272834717
heldout_queries,squared_distance,DLO4,30.pkl,empirical_horizon_centered,0.02809211794806095,10257.7633339915
heldout_queries,squared_distance,DLO4,35.pkl,empirical_horizon_centered,0.04913692479716757,13566.393809100271
heldout_queries,squared_distance,DLO4,41.pkl,empirical_horizon_centered,0.0438771109361942,12819.746729995892
heldout_queries,squared_distance,DLO4,5.pkl,empirical_horizon_centered,0.04132652436666647,12441.561028327918
heldout_queries,squared_distance,DLO4,56.pkl,empirical_horizon_centered,0.050545325556358225,13759.445498688307
heldout_queries,squared_distance,DLO4,58.pkl,empirical_horizon_centered,0.03028152748518651,10649.993003457139
heldout_queries,squared_distance,DLO4,66.pkl,empirical_horizon_centered,0.06582488997913591,15702.01920491917
heldout_queries,squared_distance,DLO4,70.pkl,empirical_horizon_centered,0.05710246549298757,14624.73021338951
heldout_queries,squared_distance,DLO4,81.pkl,empirical_horizon_centered,0.08981748728671235,18341.754821991548
heldout_queries,squared_distance,DLO4,84.pkl,empirical_horizon_centered,0.04346054522443855,12758.746787785705
heldout_queries,squared_distance,DLO4,93.pkl,empirical_horizon_centered,0.04561139545516272,13070.647818317258
heldout_queries,squared_distance,DLO4,96.pkl,empirical_horizon_centered,0.035244387431632634,11489.613418681707
heldout_queries,squared_distance,DLO4,11.pkl,empirical_symmetric_residual,0.03233461512493852,11005.107298673985
heldout_queries,squared_distance,DLO4,16.pkl,empirical_symmetric_residual,0.03258413713838591,11047.488183685791
heldout_queries,squared_distance,DLO4,30.pkl,empirical_symmetric_residual,0.026605069583943486,9982.576173452218
heldout_queries,squared_distance,DLO4,35.pkl,empirical_symmetric_residual,0.047491017943259495,13337.246334710611
heldout_queries,squared_distance,DLO4,41.pkl,empirical_symmetric_residual,0.04249052180146005,12615.558025484024
heldout_queries,squared_distance,DLO4,5.pkl,empirical_symmetric_residual,0.039509167513433315,12164.923234314036
heldout_queries,squared_distance,DLO4,56.pkl,empirical_symmetric_residual,0.04871477309211202,13507.991393475477
heldout_queries,squared_distance,DLO4,58.pkl,empirical_symmetric_residual,0.02846611869039732,10325.820262218263
heldout_queries,squared_distance,DLO4,66.pkl,empirical_symmetric_residual,0.06409617329830894,15494.461391462084
heldout_queries,squared_distance,DLO4,70.pkl,empirical_symmetric_residual,0.05502707776940553,14356.50274407718
heldout_queries,squared_distance,DLO4,81.pkl,empirical_symmetric_residual,0.0882598044151541,18182.010892757382
heldout_queries,squared_distance,DLO4,84.pkl,empirical_symmetric_residual,0.041799748156361324,12512.591485613204
heldout_queries,squared_distance,DLO4,93.pkl,empirical_symmetric_residual,0.043714194635753274,12795.924650871195
heldout_queries,squared_distance,DLO4,96.pkl,empirical_symmetric_residual,0.03350188892986391,11201.987416751888
heldout_queries,squared_distance,DLO4,11.pkl,source_query_bias,0.02854377064504726,10339.894433413465
heldout_queries,squared_distance,DLO4,16.pkl,source_query_bias,0.02888637929529573,10401.763806629953
heldout_queries,squared_distance,DLO4,30.pkl,source_query_bias,0.0243373285227234,9547.6586921908
heldout_queries,squared_distance,DLO4,35.pkl,source_query_bias,0.044524128713507846,12913.921675901796
heldout_queries,squared_distance,DLO4,41.pkl,source_query_bias,0.039165159042730095,12111.847123410727
heldout_queries,squared_distance,DLO4,5.pkl,source_query_bias,0.03433127590652947,11339.800269620697
heldout_queries,squared_distance,DLO4,56.pkl,source_query_bias,0.04618754271511453,13152.940695319347
heldout_queries,squared_distance,DLO4,58.pkl,source_query_bias,0.02539920492810232,9753.724720033406
heldout_queries,squared_distance,DLO4,66.pkl,source_query_bias,0.06042972060971058,15044.776016124702
heldout_queries,squared_distance,DLO4,70.pkl,source_query_bias,0.04950574297687917,13617.212808506958
heldout_queries,squared_distance,DLO4,81.pkl,source_query_bias,0.08589272604200665,17936.53818791453
heldout_queries,squared_distance,DLO4,84.pkl,source_query_bias,0.0387233804118558,12043.343253425388
heldout_queries,squared_distance,DLO4,93.pkl,source_query_bias,0.04028509565384228,12283.797059288256
heldout_queries,squared_distance,DLO4,96.pkl,source_query_bias,0.02938670357130741,10491.45855497978
heldout_queries,squared_distance,DLO4,11.pkl,source_query_horizon_bias,0.028713102934571463,10370.519135703562
heldout_queries,squared_distance,DLO4,16.pkl,source_query_horizon_bias,0.029251274461980007,10467.255607742663
heldout_queries,squared_distance,DLO4,30.pkl,source_query_horizon_bias,0.024216173928296895,9523.864258131365
heldout_queries,squared_distance,DLO4,35.pkl,source_query_horizon_bias,0.04492068228104005,12971.303029448465
heldout_queries,squared_distance,DLO4,41.pkl,source_query_horizon_bias,0.03937951394788331,12144.946582595407
heldout_queries,squared_distance,DLO4,5.pkl,source_query_horizon_bias,0.034659697292384946,11393.910821003978
heldout_queries,squared_distance,DLO4,56.pkl,source_query_horizon_bias,0.0461310260486678,13144.89103671096
heldout_queries,squared_distance,DLO4,58.pkl,source_query_horizon_bias,0.025257973166735233,9726.56922425315
heldout_queries,squared_distance,DLO4,66.pkl,source_query_horizon_bias,0.06039477477621154,15040.425273944085
heldout_queries,squared_distance,DLO4,70.pkl,source_query_horizon_bias,0.049759294159770706,13652.039584771721
heldout_queries,squared_distance,DLO4,81.pkl,source_query_horizon_bias,0.08604637346507245,17952.573722233883
heldout_queries,squared_distance,DLO4,84.pkl,source_query_horizon_bias,0.0384540619508277,12001.389866298021
heldout_queries,squared_distance,DLO4,93.pkl,source_query_horizon_bias,0.040539458264910566,12322.516367506183
heldout_queries,squared_distance,DLO4,96.pkl,source_query_horizon_bias,0.029236070111135323,10464.534897011636
heldout_queries,squared_distance,DLO4,11.pkl,source_query_ridge,0.04605499830201518,13134.054636195153
heldout_queries,squared_distance,DLO4,16.pkl,source_query_ridge,0.03371504945313041,11237.568027244766
heldout_queries,squared_distance,DLO4,30.pkl,source_query_ridge,0.0316074887666807,10880.664754072803
heldout_queries,squared_distance,DLO4,35.pkl,source_query_ridge,0.043432630291749125,12754.64862512923
heldout_queries,squared_distance,DLO4,41.pkl,source_query_ridge,0.04265744913482029,12640.314337523232
heldout_queries,squared_distance,DLO4,5.pkl,source_query_ridge,0.0261510043664679,9897.023919093113
heldout_queries,squared_distance,DLO4,56.pkl,source_query_ridge,0.05086682363734396,13803.13522988138
heldout_queries,squared_distance,DLO4,58.pkl,source_query_ridge,0.03148852519846423,10860.169247899774
heldout_queries,squared_distance,DLO4,66.pkl,source_query_ridge,0.064763689292891,15574.934307101481
heldout_queries,squared_distance,DLO4,70.pkl,source_query_ridge,0.05825254684309906,14771.271890530621
heldout_queries,squared_distance,DLO4,81.pkl,source_query_ridge,0.09863637531508516,19221.13307404711
heldout_queries,squared_distance,DLO4,84.pkl,source_query_ridge,0.04128595404223998,12435.452577201477
heldout_queries,squared_distance,DLO4,93.pkl,source_query_ridge,0.07219056409381526,16443.741879114164
heldout_queries,squared_distance,DLO4,96.pkl,source_query_ridge,0.025937366906868917,9856.514747245474
heldout_queries,bending_statistic,DLO4,11.pkl,point_plugin,0.5693760329457543,1778.8657224211097
heldout_queries,bending_statistic,DLO4,16.pkl,point_plugin,0.836421733296994,2156.0371012499513
heldout_queries,bending_statistic,DLO4,30.pkl,point_plugin,0.910200644933794,2249.1175011534383
heldout_queries,bending_statistic,DLO4,35.pkl,point_plugin,1.1481470183446656,2526.052233892825
heldout_queries,bending_statistic,DLO4,41.pkl,point_plugin,1.1131232741551542,2487.2257613796737
heldout_queries,bending_statistic,DLO4,5.pkl,point_plugin,0.6793683856397865,1943.1048782752223
heldout_queries,bending_statistic,DLO4,56.pkl,point_plugin,0.8813222920370979,2213.150525779324
heldout_queries,bending_statistic,DLO4,58.pkl,point_plugin,0.666712327836698,1924.9205913400453
heldout_queries,bending_statistic,DLO4,66.pkl,point_plugin,1.5843932553241362,2967.3930009984615
heldout_queries,bending_statistic,DLO4,70.pkl,point_plugin,2.089766686797187,3407.9442092341847
heldout_queries,bending_statistic,DLO4,81.pkl,point_plugin,1.9941796976295671,3329.091414659966
heldout_queries,bending_statistic,DLO4,84.pkl,point_plugin,0.8361930340438554,2155.742323050602
heldout_queries,bending_statistic,DLO4,93.pkl,point_plugin,1.0740109525598742,2443.1376172966247
heldout_queries,bending_statistic,DLO4,96.pkl,point_plugin,0.8892056477956236,2223.026714666384
heldout_queries,bending_statistic,DLO4,11.pkl,native_block_posterior,94.90413097322492,22966.040898836236
heldout_queries,bending_statistic,DLO4,16.pkl,native_block_posterior,82.95607860191188,21471.76190537555
heldout_queries,bending_statistic,DLO4,30.pkl,native_block_posterior,110.78171907765672,24812.9057311714
heldout_queries,bending_statistic,DLO4,35.pkl,native_block_posterior,110.52783325244006,24784.456729970523
heldout_queries,bending_statistic,DLO4,41.pkl,native_block_posterior,101.51867378271972,23752.894692512247
heldout_queries,bending_statistic,DLO4,5.pkl,native_block_posterior,83.89043970686447,21592.345008962082
heldout_queries,bending_statistic,DLO4,56.pkl,native_block_posterior,90.65775419288411,22446.366705961533
heldout_queries,bending_statistic,DLO4,58.pkl,native_block_posterior,106.59307242279155,24339.29899157378
heldout_queries,bending_statistic,DLO4,66.pkl,native_block_posterior,115.52490399209928,25338.528116713947
heldout_queries,bending_statistic,DLO4,70.pkl,native_block_posterior,109.24833853246179,24640.583957192044
heldout_queries,bending_statistic,DLO4,81.pkl,native_block_posterior,92.38302379047195,22658.943789100056
heldout_queries,bending_statistic,DLO4,84.pkl,native_block_posterior,100.34233550148899,23614.87646953169
heldout_queries,bending_statistic,DLO4,93.pkl,native_block_posterior,95.36014457438523,23021.150600482742
heldout_queries,bending_statistic,DLO4,96.pkl,native_block_posterior,101.52146420070703,23753.221135159085
heldout_queries,bending_statistic,DLO4,11.pkl,source_coupled_posterior_extension,29.04091436199582,12704.240849278822
heldout_queries,bending_statistic,DLO4,16.pkl,source_coupled_posterior_extension,25.876330540616987,11992.09114251425
heldout_queries,bending_statistic,DLO4,30.pkl,source_coupled_posterior_extension,32.32471694854243,13403.275388733136
heldout_queries,bending_statistic,DLO4,35.pkl,source_coupled_posterior_extension,32.90513916515407,13523.07452674534
heldout_queries,bending_statistic,DLO4,41.pkl,source_coupled_posterior_extension,32.029846775445776,13342.002142891866
heldout_queries,bending_statistic,DLO4,5.pkl,source_coupled_posterior_extension,26.05925761340239,12034.404229312426
heldout_queries,bending_statistic,DLO4,56.pkl,source_coupled_posterior_extension,27.28764207734923,12314.777810910751
heldout_queries,bending_statistic,DLO4,58.pkl,source_coupled_posterior_extension,31.722770038755485,13277.891852205821
heldout_queries,bending_statistic,DLO4,66.pkl,source_coupled_posterior_extension,35.62693544436809,14071.2542071271
heldout_queries,bending_statistic,DLO4,70.pkl,source_coupled_posterior_extension,35.358115097578406,14018.066894762842
heldout_queries,bending_statistic,DLO4,81.pkl,source_coupled_posterior_extension,29.3175197840359,12764.59938160268
heldout_queries,bending_statistic,DLO4,84.pkl,source_coupled_posterior_extension,29.16347136389682,12731.019524720432
heldout_queries,bending_statistic,DLO4,93.pkl,source_coupled_posterior_extension,29.469899165570595,12797.72873445683
heldout_queries,bending_statistic,DLO4,96.pkl,source_coupled_posterior_extension,31.02760641411259,13131.602030135671
heldout_queries,bending_statistic,DLO4,11.pkl,empirical_global_centered,0.8201398242541195,2134.9491029903647
heldout_queries,bending_statistic,DLO4,16.pkl,empirical_global_centered,1.1766511598060774,2557.2161535085725
heldout_queries,bending_statistic,DLO4,30.pkl,empirical_global_centered,1.0218867952726192,2383.114829469075
heldout_queries,bending_statistic,DLO4,35.pkl,empirical_global_centered,1.3299303775091826,2718.67960076813
heldout_queries,bending_statistic,DLO4,41.pkl,empirical_global_centered,1.4675605498221536,2855.890750683236
heldout_queries,bending_statistic,DLO4,5.pkl,empirical_global_centered,0.9798822858535966,2333.622099088658
heldout_queries,bending_statistic,DLO4,56.pkl,empirical_global_centered,1.1395627440187295,2516.5913335642726
heldout_queries,bending_statistic,DLO4,58.pkl,empirical_global_centered,0.871028402804073,2200.187707609281
heldout_queries,bending_statistic,DLO4,66.pkl,empirical_global_centered,1.9076353323007853,3256.0514172412672
heldout_queries,bending_statistic,DLO4,70.pkl,empirical_global_centered,2.5909105502199257,3794.6330526193765
heldout_queries,bending_statistic,DLO4,81.pkl,empirical_global_centered,2.3246561162374784,3594.3712692313848
heldout_queries,bending_statistic,DLO4,84.pkl,empirical_global_centered,0.9437488688211656,2290.191495310672
heldout_queries,bending_statistic,DLO4,93.pkl,empirical_global_centered,1.3145317727631836,2702.894654340464
heldout_queries,bending_statistic,DLO4,96.pkl,empirical_global_centered,1.208299073273358,2591.3781748427928
heldout_queries,bending_statistic,DLO4,11.pkl,empirical_horizon_centered,0.7854357980204827,2089.290940973784
heldout_queries,bending_statistic,DLO4,16.pkl,empirical_horizon_centered,1.0996071485979184,2472.079042424006
heldout_queries,bending_statistic,DLO4,30.pkl,empirical_horizon_centered,0.9926718194570809,2348.802075792045
heldout_queries,bending_statistic,DLO4,35.pkl,empirical_horizon_centered,1.2844509274761773,2671.7900850536585
heldout_queries,bending_statistic,DLO4,41.pkl,empirical_horizon_centered,1.4199107090133138,2809.1445863046893
heldout_queries,bending_statistic,DLO4,5.pkl,empirical_horizon_centered,0.94040558819387,2286.1313336173284
heldout_queries,bending_statistic,DLO4,56.pkl,empirical_horizon_centered,1.1357696317046337,2512.3995195266834
heldout_queries,bending_statistic,DLO4,58.pkl,empirical_horizon_centered,0.8407766822123663,2161.642671337045
heldout_queries,bending_statistic,DLO4,66.pkl,empirical_horizon_centered,1.8610625583422997,3216.059399873564
heldout_queries,bending_statistic,DLO4,70.pkl,empirical_horizon_centered,2.5051412467098673,3731.2958433785725
heldout_queries,bending_statistic,DLO4,81.pkl,empirical_horizon_centered,2.2773563853362333,3557.6160442382416
heldout_queries,bending_statistic,DLO4,84.pkl,empirical_horizon_centered,0.9346661458856592,2279.144348187843
heldout_queries,bending_statistic,DLO4,93.pkl,empirical_horizon_centered,1.2778078709650371,2664.8720080306684
heldout_queries,bending_statistic,DLO4,96.pkl,empirical_horizon_centered,1.1432576592615884,2520.667926314374
heldout_queries,bending_statistic,DLO4,11.pkl,empirical_symmetric_residual,0.8726165442399422,2202.192589402455
heldout_queries,bending_statistic,DLO4,16.pkl,empirical_symmetric_residual,1.2404658293976474,2625.6448262081135
heldout_queries,bending_statistic,DLO4,30.pkl,empirical_symmetric_residual,1.0467825442549943,2411.96949856946
heldout_queries,bending_statistic,DLO4,35.pkl,empirical_symmetric_residual,1.3633391446294365,2752.6153523772746
heldout_queries,bending_statistic,DLO4,41.pkl,empirical_symmetric_residual,1.5333869533161522,2919.2376892489897
heldout_queries,bending_statistic,DLO4,5.pkl,empirical_symmetric_residual,1.0348878078891117,2398.226573058378
heldout_queries,bending_statistic,DLO4,56.pkl,empirical_symmetric_residual,1.1954799466878427,2577.595253187672
heldout_queries,bending_statistic,DLO4,58.pkl,empirical_symmetric_residual,0.91668937508836,2257.1201318288895
heldout_queries,bending_statistic,DLO4,66.pkl,empirical_symmetric_residual,1.9601815634834456,3300.5911100113885
heldout_queries,bending_statistic,DLO4,70.pkl,empirical_symmetric_residual,2.666412679825076,3849.5260109873057
heldout_queries,bending_statistic,DLO4,81.pkl,empirical_symmetric_residual,2.385185317876837,3640.865530019093
heldout_queries,bending_statistic,DLO4,84.pkl,empirical_symmetric_residual,0.9726817459205495,2325.0321273146988
heldout_queries,bending_statistic,DLO4,93.pkl,empirical_symmetric_residual,1.3661857812432991,2755.487568630498
heldout_queries,bending_statistic,DLO4,96.pkl,empirical_symmetric_residual,1.2615307146457608,2647.8445806555465
heldout_queries,bending_statistic,DLO4,11.pkl,source_query_bias,0.5745831032804359,1786.9812711703225
heldout_queries,bending_statistic,DLO4,16.pkl,source_query_bias,0.8450320402813494,2167.10604475368
heldout_queries,bending_statistic,DLO4,30.pkl,source_query_bias,0.9073450506237756,2245.586624466719
heldout_queries,bending_statistic,DLO4,35.pkl,source_query_bias,1.151755697702679,2530.0188692041975
heldout_queries,bending_statistic,DLO4,41.pkl,source_query_bias,1.12198993656508,2497.112199278043
heldout_queries,bending_statistic,DLO4,5.pkl,source_query_bias,0.6865583771921531,1953.360092922997
heldout_queries,bending_statistic,DLO4,56.pkl,source_query_bias,0.8850482681551743,2217.82387222318
heldout_queries,bending_statistic,DLO4,58.pkl,source_query_bias,0.6689196025430226,1928.1043615594986
heldout_queries,bending_statistic,DLO4,66.pkl,source_query_bias,1.589593313952778,2972.2585787979465
heldout_queries,bending_statistic,DLO4,70.pkl,source_query_bias,2.0989473855739917,3415.4218434823138
heldout_queries,bending_statistic,DLO4,81.pkl,source_query_bias,1.9998782484743516,3333.844612981604
heldout_queries,bending_statistic,DLO4,84.pkl,source_query_bias,0.8372388054887255,2157.089924173176
heldout_queries,bending_statistic,DLO4,93.pkl,source_query_bias,1.0777940536799022,2447.436694443361
heldout_queries,bending_statistic,DLO4,96.pkl,source_query_bias,0.8937300653572686,2228.6750928198203
heldout_queries,bending_statistic,DLO4,11.pkl,source_query_horizon_bias,0.5772441356573628,1791.1144610160077
heldout_queries,bending_statistic,DLO4,16.pkl,source_query_horizon_bias,0.8513767989186133,2175.226477602813
heldout_queries,bending_statistic,DLO4,30.pkl,source_query_horizon_bias,0.9128362191248564,2252.371416212701
heldout_queries,bending_statistic,DLO4,35.pkl,source_query_horizon_bias,1.1507548768685616,2528.9193973688107
heldout_queries,bending_statistic,DLO4,41.pkl,source_query_horizon_bias,1.1369848717634814,2513.743256932262
heldout_queries,bending_statistic,DLO4,5.pkl,source_query_horizon_bias,0.6898792359978941,1958.0785611904694
heldout_queries,bending_statistic,DLO4,56.pkl,source_query_horizon_bias,0.8815655304524959,2213.4559112742854
heldout_queries,bending_statistic,DLO4,58.pkl,source_query_horizon_bias,0.6711387655030577,1931.299988428242
heldout_queries,bending_statistic,DLO4,66.pkl,source_query_horizon_bias,1.5795398089543864,2962.8445313926545
heldout_queries,bending_statistic,DLO4,70.pkl,source_query_horizon_bias,2.1014555053706525,3417.4618492663535
heldout_queries,bending_statistic,DLO4,81.pkl,source_query_horizon_bias,2.0098562973683043,3342.151087372508
heldout_queries,bending_statistic,DLO4,84.pkl,source_query_horizon_bias,0.8482081648466696,2171.1748509994936
heldout_queries,bending_statistic,DLO4,93.pkl,source_query_horizon_bias,1.0844954623758274,2455.033627206553
heldout_queries,bending_statistic,DLO4,96.pkl,source_query_horizon_bias,0.8968523518209301,2232.5646873538235
heldout_queries,bending_statistic,DLO4,11.pkl,source_query_ridge,0.39528576695107526,1482.1739089781
heldout_queries,bending_statistic,DLO4,16.pkl,source_query_ridge,0.6502930059417291,1901.0700376178272
heldout_queries,bending_statistic,DLO4,30.pkl,source_query_ridge,1.3349259344558655,2723.7808410922576
heldout_queries,bending_statistic,DLO4,35.pkl,source_query_ridge,0.8570651821298256,2182.4811517136422
heldout_queries,bending_statistic,DLO4,41.pkl,source_query_ridge,0.6986242356041794,1970.4499096700347
heldout_queries,bending_statistic,DLO4,5.pkl,source_query_ridge,0.311816683837807,1316.4162959136486
heldout_queries,bending_statistic,DLO4,56.pkl,source_query_ridge,0.8831588202065646,2215.455243407893
heldout_queries,bending_statistic,DLO4,58.pkl,source_query_ridge,0.9054410561777384,2243.229290940927
heldout_queries,bending_statistic,DLO4,66.pkl,source_query_ridge,1.1687778493089975,2548.6462600623377
heldout_queries,bending_statistic,DLO4,70.pkl,source_query_ridge,0.8014949412186418,2110.541850465841
heldout_queries,bending_statistic,DLO4,81.pkl,source_query_ridge,1.583698146564162,2966.7419987470143
heldout_queries,bending_statistic,DLO4,84.pkl,source_query_ridge,0.9236205715633701,2265.6372381912765
heldout_queries,bending_statistic,DLO4,93.pkl,source_query_ridge,1.1608512390525212,2539.9891423869176
heldout_queries,bending_statistic,DLO4,96.pkl,source_query_ridge,0.43988691243436745,1563.5583601666167
all_queries,squared_distance,DLO5,18.pkl,point_plugin,0.0014442829912414252,4698.415961750383
all_queries,squared_distance,DLO5,3.pkl,point_plugin,0.002651852040709828,6366.48850695439
all_queries,squared_distance,DLO5,31.pkl,point_plugin,0.006125179932937839,9675.752267161493
all_queries,squared_distance,DLO5,32.pkl,point_plugin,0.0020413718712915807,5585.8128138311295
all_queries,squared_distance,DLO5,33.pkl,point_plugin,0.00465642458847494,8436.291971324188
all_queries,squared_distance,DLO5,46.pkl,point_plugin,0.018567756076741684,16846.319224190855
all_queries,squared_distance,DLO5,56.pkl,point_plugin,0.0019683891053944923,5485.052530624751
all_queries,squared_distance,DLO5,58.pkl,point_plugin,0.002520912658054541,6207.321137982951
all_queries,squared_distance,DLO5,6.pkl,point_plugin,0.0013523222066513926,4546.376568277269
all_queries,squared_distance,DLO5,72.pkl,point_plugin,0.003783628612706312,7604.655861030012
all_queries,squared_distance,DLO5,82.pkl,point_plugin,0.0032603827111687004,7059.266955709674
all_queries,squared_distance,DLO5,85.pkl,point_plugin,0.005905808430822637,9500.905372339828
all_queries,squared_distance,DLO5,9.pkl,point_plugin,0.0014943369283834825,4779.1380900132635
all_queries,squared_distance,DLO5,99.pkl,point_plugin,0.004408725496778724,8208.841011119672
all_queries,squared_distance,DLO5,18.pkl,native_block_posterior,0.002337267447469957,5976.948586779295
all_queries,squared_distance,DLO5,3.pkl,native_block_posterior,0.0038933862647825943,7714.167437575219
all_queries,squared_distance,DLO5,31.pkl,native_block_posterior,0.006425635976747985,9910.221789823514
all_queries,squared_distance,DLO5,32.pkl,native_block_posterior,0.00225626677230862,5872.4663744085165
all_queries,squared_distance,DLO5,33.pkl,native_block_posterior,0.005215013777744576,8927.976633316568
all_queries,squared_distance,DLO5,46.pkl,native_block_posterior,0.01876804132339077,16936.933812836818
all_queries,squared_distance,DLO5,56.pkl,native_block_posterior,0.0015872451533172627,4925.465933713838
all_queries,squared_distance,DLO5,58.pkl,native_block_posterior,0.003238876646823128,7035.946345059636
all_queries,squared_distance,DLO5,6.pkl,native_block_posterior,0.0018078993482035753,5256.690878849535
all_queries,squared_distance,DLO5,72.pkl,native_block_posterior,0.004536323219664713,8326.784218265813
all_queries,squared_distance,DLO5,82.pkl,native_block_posterior,0.0041926980558195945,8005.198556929872
all_queries,squared_distance,DLO5,85.pkl,native_block_posterior,0.006482314909926002,9953.833626687287
all_queries,squared_distance,DLO5,9.pkl,native_block_posterior,0.002051593680467959,5599.780336345282
all_queries,squared_distance,DLO5,99.pkl,native_block_posterior,0.005313211652308043,9011.640809678189
all_queries,squared_distance,DLO5,18.pkl,source_coupled_posterior_extension,0.001960235806439223,5473.680876692883
all_queries,squared_distance,DLO5,3.pkl,source_coupled_posterior_extension,0.0033739004339255413,7181.107794921051
all_queries,squared_distance,DLO5,31.pkl,source_coupled_posterior_extension,0.006186858580709228,9724.34614309548
all_queries,squared_distance,DLO5,32.pkl,source_coupled_posterior_extension,0.002030527546767915,5570.956376104871
all_queries,squared_distance,DLO5,33.pkl,source_coupled_posterior_extension,0.004927489536423439,8678.370160124117
all_queries,squared_distance,DLO5,46.pkl,source_coupled_posterior_extension,0.018521013481797566,16825.101343192477
all_queries,squared_distance,DLO5,56.pkl,source_coupled_posterior_extension,0.0014766394870320582,4750.754121068934
all_queries,squared_distance,DLO5,58.pkl,source_coupled_posterior_extension,0.0029101455339129046,6669.337095428008
all_queries,squared_distance,DLO5,6.pkl,source_coupled_posterior_extension,0.0015231480754362076,4824.989559111355
all_queries,squared_distance,DLO5,72.pkl,source_coupled_posterior_extension,0.004178710833078647,7991.834365679922
all_queries,squared_distance,DLO5,82.pkl,source_coupled_posterior_extension,0.0038118358026124517,7632.949820135155
all_queries,squared_distance,DLO5,85.pkl,source_coupled_posterior_extension,0.006038016601432503,9606.661014925849
all_queries,squared_distance,DLO5,9.pkl,source_coupled_posterior_extension,0.0017167624110282812,5122.481666629393
all_queries,squared_distance,DLO5,99.pkl,source_coupled_posterior_extension,0.004934739208858775,8684.751930810538
all_queries,squared_distance,DLO5,18.pkl,empirical_global_centered,0.0015683929911008516,4896.127979659171
all_queries,squared_distance,DLO5,3.pkl,empirical_global_centered,0.0027835229449219598,6522.629610359236
all_queries,squared_distance,DLO5,31.pkl,empirical_global_centered,0.005999113214247589,9575.662789839094
all_queries,squared_distance,DLO5,32.pkl,empirical_global_centered,0.0019000371787158093,5388.977426140204
all_queries,squared_distance,DLO5,33.pkl,empirical_global_centered,0.004658956659230738,8438.585403184929
all_queries,squared_distance,DLO5,46.pkl,empirical_global_centered,0.01838297427526384,16762.284387966014
all_queries,squared_distance,DLO5,56.pkl,empirical_global_centered,0.0015857664662574662,4923.171102386597
all_queries,squared_distance,DLO5,58.pkl,empirical_global_centered,0.0025878122455852315,6289.1462876616815
all_queries,squared_distance,DLO5,6.pkl,empirical_global_centered,0.001301032593903334,4459.327853990199
