bank,component_id,hypothesis_id,particle_id,hypothesis_index,particle_index,contact,action,evaluation_frame_interval,global_translation_coordinate_rmse_m,global_translation_fde_m,global_translation_track_error_m,oracle_global_bias_x_m,oracle_global_bias_y_m,oracle_global_bias_z_m,oracle_point_bias_capped_fraction,oracle_point_bias_mean_norm_m,oracle_point_bias_p95_norm_m,oracle_point_bias_valid_node_count,point_capped_coordinate_rmse_m,point_capped_fde_m,point_capped_track_error_m,point_uncapped_coordinate_rmse_m,point_uncapped_fde_m,point_uncapped_track_error_m,readout_coordinate_rmse_m,readout_fde_m,readout_track_error_m,state_coordinate_rmse_m,state_fde_m,state_track_error_m,valid_point_frames
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_4,0,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.2707343961460944,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019770415658315985,0.03923232475452303,0.028805331247899475,0.0002949597080599899,-0.016354182852573177,0.013414817827445288,0.8975162768266216,0.0334679091105498,0.07875585450868644,4147,0.018944422709654962,0.033486639439685204,0.024489674713109352,0.006923734807042591,0.016268156861146816,0.008848524950946509,0.023238700775904536,0.04152625058206736,0.033047068383424236,0.025457054634663974,0.04348475129085457,0.03665313448723405,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_3,0,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.2707343961460944,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019751324304512836,0.04246368892807203,0.02879089341684718,-0.0006029388137215986,-0.01662377218561081,0.011082986037996472,0.8999276585483482,0.03265853864882343,0.07682530100492592,4147,0.018647434728273637,0.03713671215277893,0.02432451872767999,0.007494500989363098,0.021037475198137763,0.009813365120876352,0.022875681059127104,0.04458439841674994,0.03260426191647952,0.02496679549530686,0.04573339589691229,0.03607312894518311,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_5,0,2,"{""attachment_shifts"":[0],""contact_prior_weight"":0.2707343961460944,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01978892377595923,0.0388338377236391,0.028821056039991903,0.0001643574905940984,-0.016637112748658773,0.013964839141866803,0.9018567639257294,0.03384800436929371,0.07947828327738826,4147,0.01910964272622054,0.03341607868951141,0.024701483232387147,0.00684263683420805,0.01573043531900418,0.008704477972810827,0.023428200805060376,0.041674939955107286,0.03334503698570266,0.025686643780683496,0.04377857785148719,0.03700672274930409,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_3_4,0,3,"{""attachment_shifts"":[0],""contact_prior_weight"":0.2707343961460944,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01791461493299029,0.0363961476564483,0.026227844737709678,9.473932163608657e-06,-0.015954754940426537,0.009842712604003477,0.8931757897275139,0.030579392461210976,0.0663229519379233,4147,0.01663081893360361,0.030915142281201808,0.02168437820270835,0.006733306488543607,0.016476783518750048,0.008825491340970952,0.0209303095291766,0.03877503936991388,0.030153140723154632,0.023029408329280653,0.04046616148780762,0.03365326817978396,68867
current_bank,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_4,1,0,"{""attachment_shifts"":[-1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.020143232345053892,0.04325299713807313,0.0295928535107899,0.0007604665778871408,-0.01736734046591382,0.008951680162202444,0.9274174101760309,0.03314136216503901,0.07675439014738134,4147,0.01882517981805585,0.0385258964669962,0.02460796530963763,0.007732851577676097,0.021845753948044663,0.010189809843002717,0.023091014341238846,0.04628135302026642,0.03305251497957549,0.025054510445689612,0.046814701051428195,0.036248946044042954,68867
current_bank,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_3,1,1,"{""attachment_shifts"":[-1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.02003732276602536,0.04302231749802951,0.029330538137675215,-0.00020791757733546235,-0.016748139539956443,0.006540900870772615,0.930793344586448,0.032162623158741285,0.0733892963046468,4147,0.018350337430815263,0.03806906730690144,0.02391447031323907,0.008135400424851337,0.02270750439580261,0.01071624693355154,0.02256700912733543,0.045526528152343274,0.03232812619400637,0.02442734771434074,0.04601505690645189,0.035434201582984326,68867
current_bank,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_5,1,2,"{""attachment_shifts"":[-1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.020004155620725023,0.041877664319267226,0.029299315810126476,0.0010421699050796077,-0.017364301163698824,0.010747651825818404,0.9020979020979021,0.03343401619652323,0.07792556956671322,4147,0.01894334896622755,0.03680180911212758,0.024466754532556548,0.007264712886617218,0.01871591064739331,0.009362789342423615,0.02322797034524157,0.045101153436138075,0.03303622023402606,0.025307303308708298,0.04632694538723827,0.036408891453138456,68867
current_bank,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_-1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_3_4,1,3,"{""attachment_shifts"":[-1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.018368734250549825,0.04043537614286569,0.027149759824090805,0.0011725913228955072,-0.016446753504783678,0.005723912518672937,0.9180130214612974,0.030427064069572355,0.06471682222392755,4147,0.016693278802035888,0.035562682604883405,0.0218864556451035,0.007399841358576436,0.02107017914493613,0.00988115558831607,0.020951253261487973,0.043326321353114386,0.030250743659809263,0.022814992876713125,0.043794624853206905,0.03340768554028412,68867
current_bank,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_4,2,0,"{""attachment_shifts"":[1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01983335212532598,0.04096707499435429,0.02749317599171944,-0.009231309444916052,-0.023811992287986247,0.003138527859652325,0.9406800096455269,0.03531955204358665,0.08314284259175932,4147,0.020449551024592862,0.040505160796940054,0.026362370969940357,0.008051731868300065,0.017846018334687738,0.010117304786935977,0.024780126294393322,0.04920442255301522,0.035212868393507395,0.026164465048917278,0.0496311481563448,0.03754161577957504,68867
current_bank,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_3,2,1,"{""attachment_shifts"":[1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01960475438140598,0.040773340261844156,0.027149805576379367,-0.009953813608322943,-0.02324690213419291,0.0031274389660092346,0.939233180612491,0.03496138866150244,0.0821181054505975,4147,0.0201826470477679,0.040130301039550724,0.02599693082561388,0.008009505435474127,0.017748737340603164,0.010050343126449843,0.02451065701375535,0.048894497438258896,0.034838856190777284,0.025931487017170726,0.04942419622798453,0.03726699532383543,68867
current_bank,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_4_5,2,2,"{""attachment_shifts"":[1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01986879277275589,0.04097507039348531,0.027552786230027423,-0.009230245375781194,-0.023839362513546326,0.003166729192799889,0.9411622859898722,0.035380978511610955,0.08315616975394059,4147,0.02048553246917163,0.04046903434461591,0.026422219360184424,0.008027463980658603,0.017796799133266015,0.010087887402389159,0.024818323790230086,0.049154518697716656,0.03527777495924756,0.02622703205908196,0.04961631212113628,0.03764307822401116,68867
current_bank,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_+1__gain_1.000__delay_0__slip_0.000__rot_+0.0,grid_3_4,2,3,"{""attachment_shifts"":[1],""contact_prior_weight"":0.05801451345987737,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01809872077650045,0.03841168386446005,0.025161869060401975,-0.008859418338745905,-0.023790217541058166,0.0002666103869857707,0.9423679768507355,0.03379708579013579,0.07349191987505439,4147,0.018898573384706265,0.038965250933838506,0.02475528506795848,0.007716121039943713,0.017783714144103395,0.009877568124321634,0.023289667997400402,0.04778788318913331,0.03360396593254894,0.024401796159054783,0.04777639482867604,0.03539232206918214,68867
current_bank,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0,grid_4_4,3,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477432,""delay_steps"":0,""gain_multiplier"":0.85,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019764298253920287,0.039887894817843696,0.02884080074475554,0.00025623319381443355,-0.016209997522583897,0.012450856579754085,0.8917289606944779,0.03304295796385437,0.07770542022918916,4147,0.01875268736447053,0.033973080952273436,0.024251211701662372,0.0070368485228595595,0.017162503463689912,0.009065264982571025,0.02301981726767282,0.04185505802608642,0.0327094554593886,0.02520103898229825,0.043570358910262515,0.036284017527466635,68867
current_bank,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0,grid_4_3,3,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477432,""delay_steps"":0,""gain_multiplier"":0.85,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.0198374553271573,0.042314566096754554,0.028900418226980213,-0.0009490891075243033,-0.016253983402970726,0.009533181392673904,0.9240414757656137,0.03207407468916588,0.07497189077906191,4147,0.01845280092085065,0.03707649207698126,0.024117562103422564,0.007892966706890056,0.021762544450855726,0.010406003685716241,0.02263145447995316,0.04435459316482865,0.032262329862050694,0.024651021802422988,0.04513795864802477,0.03565886250974662,68867
current_bank,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0,grid_4_5,3,2,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477432,""delay_steps"":0,""gain_multiplier"":0.85,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019795324881685967,0.03900310122456632,0.028842982518840203,0.00021945200552570403,-0.01653518389257412,0.013721854925893241,0.8996865203761756,0.03370821090040343,0.07921416080198009,4147,0.019052744546450166,0.03342335253672278,0.024626319015913552,0.006867447031747669,0.01589582300410311,0.008752146820333463,0.023361752429029003,0.04160575794733945,0.03323218130367487,0.025611527170277364,0.04365853256587461,0.03688485359716415,68867
current_bank,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_+0__gain_0.850__delay_0__slip_0.000__rot_+0.0,grid_3_4,3,3,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477432,""delay_steps"":0,""gain_multiplier"":0.85,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.017897568625667288,0.03689103138866596,0.026266493832606135,-5.219335826626795e-05,-0.0159768724861063,0.009048630024179615,0.8897998553170967,0.030313010080516144,0.06612541929580437,4147,0.016524004609392212,0.031602361510949584,0.021552172433812213,0.006817343104674706,0.017201922727499073,0.008968680399490881,0.02080152055363457,0.0394237520807821,0.029951646497917272,0.022860219583225233,0.04086014093291745,0.0334125665959736,68867
current_bank,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0,grid_4_4,4,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477447,""delay_steps"":0,""gain_multiplier"":1.15,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019765993574141164,0.039029003493197024,0.028782480057183875,0.00025034554901990367,-0.0164744186182318,0.01369140481627515,0.9004099348926935,0.03362681659384276,0.07905276386945141,4147,0.019011957413296005,0.03343373331842118,0.024572010456886843,0.00689340217399988,0.01602181323077183,0.008788221246731162,0.023316712271564267,0.04156187309880415,0.03317206907766036,0.025543931637097686,0.04357891995848888,0.0367824995990153,68867
current_bank,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0,grid_4_3,4,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477447,""delay_steps"":0,""gain_multiplier"":1.15,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01966850975649033,0.04029532549955448,0.028604501778031186,-0.00012123181121179693,-0.016485946101209112,0.012272748149236928,0.8946226187605498,0.03291305279775086,0.07779431792257684,4147,0.0187152871059158,0.034497523662704054,0.024235398957081423,0.007157702570781488,0.017874502065000342,0.009269365849526786,0.022970795163004133,0.04218622780395013,0.03265813738971435,0.02511487830135113,0.04390491513104121,0.03617508222710329,68867
current_bank,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0,grid_4_5,4,2,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477447,""delay_steps"":0,""gain_multiplier"":1.15,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01978349887556347,0.038748376920856885,0.02880645093056111,9.858897156266354e-05,-0.016779403267269465,0.014117628852111146,0.9023390402700747,0.033972378995096794,0.0796330667015507,4147,0.01916099841800362,0.03347324073338948,0.024778448869969515,0.006828687403722592,0.015636800215491894,0.008676905668113076,0.0234877700195598,0.041790730208944055,0.03345028899179769,0.025749661267262088,0.04392009847395817,0.03711192007910886,68867
current_bank,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_+0__gain_1.150__delay_0__slip_0.000__rot_+0.0,grid_3_4,4,3,"{""attachment_shifts"":[0],""contact_prior_weight"":0.12395123873477447,""delay_steps"":0,""gain_multiplier"":1.15,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.017902030981141653,0.03618753900977623,0.026191953474888313,-6.096802580942375e-05,-0.016096062132184664,0.010092416853380299,0.8967928623101037,0.030717615890118354,0.06646587280388393,4147,0.01668431581521229,0.030826049068801552,0.021753026130494475,0.006706673375508898,0.016255375301561563,0.008775342414415035,0.02099517365931975,0.0387636280813481,0.030260105437786265,0.023101175621773506,0.040503009292658154,0.0337578502805872,68867
current_bank,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0::grid_4_4,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0,grid_4_4,5,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359993,""delay_steps"":2,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019788065122179094,0.039624993274525414,0.02939737385109757,0.002510542517380238,-0.017231842979947946,0.009374922393563362,0.9264528574873403,0.03361659546898018,0.07340936329664624,4147,0.018443930250458228,0.03415633066269011,0.024301351345742923,0.007040833026929906,0.016724311806504,0.009183602829132461,0.022846086243536273,0.04271481148531553,0.033116961177429835,0.024900578089339747,0.044197453138071524,0.036375301760725946,68867
current_bank,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0::grid_4_3,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0,grid_4_3,5,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359993,""delay_steps"":2,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019682671522260168,0.040815199151483406,0.029249207969551803,0.0019150884960717595,-0.017291099661885787,0.0075014331203914816,0.9368217988907644,0.03303879281608511,0.07087980937271224,4147,0.01814027167092773,0.03561833561232797,0.023924529181250712,0.007323035700033658,0.01864010129118713,0.00966724180743492,0.02251772535200012,0.044016822856124425,0.03267628376822547,0.02450218552868856,0.04520306671785197,0.035915912657344944,68867
current_bank,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0::grid_4_5,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0,grid_4_5,5,2,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359993,""delay_steps"":2,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.01980253363725494,0.03932030107875584,0.029408447522249134,0.0023968034804601524,-0.017481351228536675,0.009822794772253153,0.9262117193151675,0.03384306325893529,0.07408424129724836,4147,0.018568695720815254,0.03410966606711854,0.02445986643500904,0.006987368777136666,0.016341623007956038,0.00909733075864021,0.022980068321635145,0.042758824889865286,0.033300785157727886,0.025060925374026814,0.04432398510176923,0.0365685580695423,68867
current_bank,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0::grid_3_4,known_action__shift_+0__gain_1.000__delay_2__slip_0.000__rot_+0.0,grid_3_4,5,3,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359993,""delay_steps"":2,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.018072316041501443,0.036709865215478296,0.026952133607776523,0.0023911987443398907,-0.016700017068315896,0.005903466878098109,0.9228357849047504,0.0308949865485428,0.06393788849947872,4147,0.016428977654734327,0.031450946968484855,0.02166221812164604,0.006788745534892151,0.016590783780937805,0.009028056055253178,0.020810935779132296,0.03992445247881073,0.03035618860438427,0.022758322476452902,0.04125211987463908,0.03358148796136813,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0::grid_4_4,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0,grid_4_4,6,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359991,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.2}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.020194158146653974,0.04194673557639625,0.030349701532915278,0.002685032691184637,-0.017846656920598628,0.00716611652027588,0.9462261876054979,0.03434049954042567,0.07206708685660464,4147,0.018627275069270022,0.03694014566369012,0.02521000961678389,0.007091486641346925,0.018068032553836304,0.00968228661270169,0.023097459164250562,0.045628678442721365,0.03402635387557416,0.02503102656080028,0.04652020382627396,0.03704399478327695,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0::grid_4_3,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0,grid_4_3,6,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359991,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.2}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.02007554438782895,0.04257479508967544,0.030106282532534244,0.0025848698197734063,-0.017610888029485267,0.005493226794449825,0.9450204967446347,0.03377825624097149,0.07000534351912875,4147,0.018326509461916288,0.03754963905674833,0.024718466273629322,0.007267105039255022,0.01894491550557174,0.009918412568100757,0.022774861266980095,0.04620890450534122,0.03350190708760974,0.024670519547062095,0.04708282217692919,0.03655305017896381,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0::grid_4_5,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0,grid_4_5,6,2,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359991,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.2}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.020215467506031586,0.041844445815698184,0.030381915109444154,0.002469974918353781,-0.018186102938044357,0.00760775086029364,0.9488787074993972,0.034577664696053084,0.07284813945184626,4147,0.018765696547852415,0.03703360419220817,0.025409682762694,0.007070103545783529,0.017931328291018615,0.009643631880278749,0.023242980078473908,0.045763619131977205,0.03424589121491992,0.025197254778765017,0.046673594198098904,0.03726173530511098,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0::grid_3_4,known_action__shift_+0__gain_1.000__delay_0__slip_0.200__rot_+0.0,grid_3_4,6,3,"{""attachment_shifts"":[0],""contact_prior_weight"":0.07136481201359991,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":0.0,""slip_fraction"":0.2}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.018493684971983854,0.03906679697216995,0.0279078320557963,0.002738698324838224,-0.017077648022220285,0.0037774458552034336,0.9365806607185918,0.03160603968618003,0.06226401611234752,4147,0.016691126098773344,0.034101702240089016,0.022475102397576385,0.006843309592302554,0.01756738285640228,0.009398718646057128,0.021130268804121215,0.04274018786974414,0.031196862479801586,0.022957957834049265,0.04365835574850841,0.03419426696379516,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_-8.0::grid_4_4,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_-8.0,grid_4_4,7,0,"{""attachment_shifts"":[0],""contact_prior_weight"":0.11130223771870112,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":-8.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019526160784203914,0.03847762706796364,0.02824124668551985,-0.0011753613766145481,-0.01489146054090819,0.014238573081594975,0.9030624547865927,0.03278259831996784,0.07867142085407353,4147,0.01861691706452281,0.032123551754769046,0.02370875329552798,0.006788063258143352,0.015523298886905425,0.00854578279894678,0.022874198708870908,0.04011789033559438,0.03231878558572674,0.02515657746333602,0.04247435790626419,0.03615339377812549,68867
current_bank,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_-8.0::grid_4_3,known_action__shift_+0__gain_1.000__delay_0__slip_0.000__rot_-8.0,grid_4_3,7,1,"{""attachment_shifts"":[0],""contact_prior_weight"":0.11130223771870112,""delay_steps"":0,""gain_multiplier"":1.0,""rotation_degrees"":-8.0,""slip_fraction"":0.0}","{""future_action_observed"":true,""prior_weight"":1.0,""proposal_id"":""known_action"",""provenance"":""released future controller trajectory""}","[7,27]",0.019413024307387197,0.04075227256961303,0.028092679069003673,-0.0018727500996468369,-0.015133194622592343,0.012046122821464807,0.9001687967205209,0.03185903572095754,0.07676521800759567,4147,0.018231114324471512,0.034624550085609586,0.02333357646198832,0.007186145008902328,0.018725792774556854,0.009256071994535143,0.022421911795744345,0.042178021546587466,0.031696264859403585,0.024580687944080158,0.043853501289177074,0.03537159211624276,68867
