schema,group_id,scenario,method_id,solver_admissible,solver_reason,risk_score,guard_threshold,guard_accepted,exact_fallback,baseline_rmse_m,raw_rmse_m,deployed_rmse_m,raw_harmful,harmful_accepted,raw_improvement_fraction,deployed_improvement_fraction,coverage_90,predictive_width_rms_m,nominal_probability,identifiable_fraction,query_sensitivity_fraction,fixed_point_converged
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720806,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007758338809505293,0.007758338809505293,0.007758338809505293,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720807,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008992024054404513,0.008992024054404513,0.008992024054404513,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720808,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004375259120309621,0.004375259120309621,0.004375259120309621,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720809,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.011759734922268361,0.011759734922268361,0.011759734922268361,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720810,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.002438066949580228,0.002438066949580228,0.002438066949580228,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720811,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004100492522023597,0.004100492522023597,0.004100492522023597,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720812,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008504625643186065,0.008504625643186065,0.008504625643186065,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720813,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.010597500123673585,0.010597500123673585,0.010597500123673585,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720814,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0029103265204323786,0.0029103265204323786,0.0029103265204323786,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720815,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007646028675287816,0.007646028675287816,0.007646028675287816,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720816,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.012063719250199155,0.012063719250199155,0.012063719250199155,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720817,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004965553368754771,0.004965553368754771,0.004965553368754771,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720818,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.002197753064924715,0.002197753064924715,0.002197753064924715,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720819,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0038674271681587956,0.0038674271681587956,0.0038674271681587956,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720820,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007226321525624406,0.007226321525624406,0.007226321525624406,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720821,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.00904580560149366,0.00904580560149366,0.00904580560149366,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720822,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.00768196353716127,0.00768196353716127,0.00768196353716127,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720823,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007436957902988697,0.007436957902988697,0.007436957902988697,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720824,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009116463099661682,0.009116463099661682,0.009116463099661682,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720825,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007844080281687885,0.007844080281687885,0.007844080281687885,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720826,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.013177845391582819,0.013177845391582819,0.013177845391582819,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720827,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009029261772495972,0.009029261772495972,0.009029261772495972,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720828,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009711125803584532,0.009711125803584532,0.009711125803584532,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720829,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006194488124638477,0.006194488124638477,0.006194488124638477,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720830,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005978918658666037,0.005978918658666037,0.005978918658666037,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720831,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008363184270310874,0.008363184270310874,0.008363184270310874,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720832,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.010990076297439475,0.010990076297439475,0.010990076297439475,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720833,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006918107511306053,0.006918107511306053,0.006918107511306053,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720834,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.000784887873091406,0.000784887873091406,0.000784887873091406,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720835,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009723354187886965,0.009723354187886965,0.009723354187886965,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720836,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0071539840836954685,0.0071539840836954685,0.0071539840836954685,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720837,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.01188577620195655,0.01188577620195655,0.01188577620195655,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720838,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.00706815104052288,0.00706815104052288,0.00706815104052288,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720839,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.002147096083552658,0.002147096083552658,0.002147096083552658,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720840,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.010592373594068515,0.010592373594068515,0.010592373594068515,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720841,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006310984910758985,0.006310984910758985,0.006310984910758985,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720842,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008706663397201329,0.008706663397201329,0.008706663397201329,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720843,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.01013784050276278,0.01013784050276278,0.01013784050276278,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720844,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.012751653226098255,0.012751653226098255,0.012751653226098255,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720845,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0032760224775190984,0.0032760224775190984,0.0032760224775190984,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720846,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.011708505014643333,0.011708505014643333,0.011708505014643333,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720847,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004828503931793069,0.004828503931793069,0.004828503931793069,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720848,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007112209845983812,0.007112209845983812,0.007112209845983812,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720849,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009048397130844052,0.009048397130844052,0.009048397130844052,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720850,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005511947407721714,0.005511947407721714,0.005511947407721714,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720851,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.012111453522527465,0.012111453522527465,0.012111453522527465,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720852,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006740852314074749,0.006740852314074749,0.006740852314074749,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720853,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004974569985450818,0.004974569985450818,0.004974569985450818,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720854,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005859704643116196,0.005859704643116196,0.005859704643116196,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720855,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.012298024176974174,0.012298024176974174,0.012298024176974174,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720856,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.013874483808568072,0.013874483808568072,0.013874483808568072,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720857,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007969132026844239,0.007969132026844239,0.007969132026844239,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720858,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004254641942214242,0.004254641942214242,0.004254641942214242,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720859,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005314578892357473,0.005314578892357473,0.005314578892357473,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720860,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009798310728306609,0.009798310728306609,0.009798310728306609,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720861,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0045584441681390175,0.0045584441681390175,0.0045584441681390175,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720862,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004356659778849663,0.004356659778849663,0.004356659778849663,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720863,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004817799018330219,0.004817799018330219,0.004817799018330219,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720864,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008061278610256703,0.008061278610256703,0.008061278610256703,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720865,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007366649051283098,0.007366649051283098,0.007366649051283098,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720866,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009797830312356495,0.009797830312356495,0.009797830312356495,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-weak_identifiability-318720867,weak_identifiability,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009562833077892656,0.009562833077892656,0.009562833077892656,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820804,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.003208544168013197,0.003208544168013197,0.003208544168013197,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820805,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006916236402730918,0.006916236402730918,0.006916236402730918,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820806,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008860807365412938,0.008860807365412938,0.008860807365412938,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820807,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008406226507531254,0.008406226507531254,0.008406226507531254,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820808,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0039335216063859585,0.0039335216063859585,0.0039335216063859585,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820809,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005187583162636318,0.005187583162636318,0.005187583162636318,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820810,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007870355432871672,0.007870355432871672,0.007870355432871672,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820811,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006064391692487632,0.006064391692487632,0.006064391692487632,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820812,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.0022313200595366536,0.0022313200595366536,0.0022313200595366536,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820813,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005579671363717622,0.005579671363717622,0.005579671363717622,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820814,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008426253682023236,0.008426253682023236,0.008426253682023236,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820815,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.00703920566495709,0.00703920566495709,0.00703920566495709,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820816,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006032023134716629,0.006032023134716629,0.006032023134716629,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820817,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009518834591408046,0.009518834591408046,0.009518834591408046,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820818,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007572083243515794,0.007572083243515794,0.007572083243515794,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820819,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.009971296972132579,0.009971296972132579,0.009971296972132579,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820820,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.004300627029193142,0.004300627029193142,0.004300627029193142,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820821,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006233141565414859,0.006233141565414859,0.006233141565414859,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820822,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.002110666113158798,0.002110666113158798,0.002110666113158798,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820823,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005255020669681619,0.005255020669681619,0.005255020669681619,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820824,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008645058496188364,0.008645058496188364,0.008645058496188364,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820825,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.001581112223102546,0.001581112223102546,0.001581112223102546,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820826,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006236229621879177,0.006236229621879177,0.006236229621879177,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820827,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.003888762769784036,0.003888762769784036,0.003888762769784036,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820828,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.008685361805923742,0.008685361805923742,0.008685361805923742,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820829,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006897989913279833,0.006897989913279833,0.006897989913279833,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820830,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005022418521652246,0.005022418521652246,0.005022418521652246,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820831,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006324305137501519,0.006324305137501519,0.006324305137501519,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820832,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005013513387207691,0.005013513387207691,0.005013513387207691,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820833,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.005652409049342764,0.005652409049342764,0.005652409049342764,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820834,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.00650226565184264,0.00650226565184264,0.00650226565184264,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820835,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006434855856801756,0.006434855856801756,0.006434855856801756,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820836,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.007610867052853091,0.007610867052853091,0.007610867052853091,False,False,0.0,0.0,,,1.0,0.0,0.0,True
bayesian-phystwin-prob4d-controlled-decisive-trial,target-large_gauge_uncertainty-318820837,large_gauge_uncertainty,B0_physical_fallback,False,physical-fallback-reference,1e+300,-1e+300,False,True,0.006484737254868813,0.006484737254868813,0.006484737254868813,False,False,0.0,0.0,,,1.0,0.0,0.0,True
