seed,object,held_out_topology,source_objects,world_condition,setting,observation_fraction,node_truth,node_map,node_correct,node_confidence,node_truth_probability,node_brier,node_credible_covered,delay_map,delay_map_correct,delay_map_confidence,joint_effective_sample_size,joint_normalized_entropy,gain_truth,gain_posterior_mean,gain_absolute_error,gain_interval_lower,gain_interval_upper,gain_covered,gain_crps,delay_truth,delay_posterior_mean,delay_absolute_error,delay_interval_lower,delay_interval_upper,delay_covered,delay_crps,slip_truth,slip_posterior_mean,slip_absolute_error,slip_interval_lower,slip_interval_upper,slip_covered,slip_crps,rotation_deg_truth,rotation_deg_posterior_mean,rotation_deg_absolute_error,rotation_deg_interval_lower,rotation_deg_interval_upper,rotation_deg_covered,rotation_deg_crps,parameter_effective_sample_size,stiffness_posterior_mean,stiffness_absolute_error,damping_posterior_mean,damping_absolute_error,contact_gain_posterior_mean,contact_gain_absolute_error
1,rope,True,cloth;soft_block,shifted_contact,pre_intervention,0.0,5,6,False,0.5,0.5,0.5,True,0,False,0.4653465346534654,22.10317832167822,0.8064721393547003,0.72,0.8516380415993929,0.13163804159939296,0.7,1.0,True,0.07552731363212396,2.0,1.0000000000000002,0.9999999999999998,0.0,2.0,True,0.5024017253210471,0.0,0.021565830027431933,0.021565830027431933,0.0,0.2,True,0.0023254251238604244,8.0,6.639522045464912,1.3604779545350878,0.0,8.0,True,0.23136253309699706,6.930373194511313,7.991978341606482,0.5080216583935178,0.6147425814393943,0.005257418560605687,0.783824338025061,0.13617566197493902
1,rope,True,cloth;soft_block,shifted_contact,online_adaptation,0.2,5,5,True,0.9182764186194203,0.9182764186194203,0.013357487507336428,True,2,True,0.9970632131131454,2.0266974599361856,0.2707942892047731,0.72,0.7575683851220221,0.0375683851220221,0.7,1.0,True,0.022212881133390663,2.0,1.9955325788712237,0.004467421128776294,2.0,2.0,True,1.0967558401343142e-05,0.0,0.005072617841283124,0.005072617841283124,0.0,0.0,True,0.00012865725881851947,8.0,7.816921440121176,0.18307855987882427,8.0,8.0,True,0.004189719885913018,4.301464777666191,8.08682682932524,0.4131731706747601,0.5460934398289098,0.07390656017109021,0.7820036544561074,0.13799634554389262
1,cloth,True,rope;soft_block,matched_contact,pre_intervention,0.0,2,2,True,0.5,0.5,0.3333333333333333,True,0,True,0.4653465346534653,33.154767482517336,0.804520809460551,1.0,0.8516380415993927,0.14836195840060729,0.7,1.0,True,0.07665431358792846,0.0,0.9999999999999999,0.9999999999999999,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743195,0.02156583002743195,0.0,0.2,True,0.0023254251238604313,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.528193390792865,6.209416505252677,0.19058349474732328,0.8368907248377893,0.0031092751622107118,0.6630000000000001,0.11699999999999988
1,cloth,True,rope;soft_block,matched_contact,online_adaptation,0.2,2,2,True,0.9999999999999992,0.9999999999999992,1.1401999962712382e-30,True,0,True,0.999975681003064,1.13340624265275,0.05523356726259338,1.0,0.9880258812112926,0.011974118788707355,0.85,1.0,True,0.0006118198543990094,0.0,2.961544823894085e-05,2.961544823894085e-05,0.0,0.0,True,6.194660083794158e-10,0.0,0.0001406914831244586,0.0001406914831244586,0.0,0.0,True,9.897046711880055e-08,8.0,7.999288894089157,0.0007111059108426687,8.0,8.0,True,6.320895205435152e-08,8.947290942354597,6.081946973110955,0.3180530268890456,0.929703108855606,0.08970310885560606,0.6629999999999998,0.11700000000000021
1,cloth,True,rope;soft_block,shifted_contact,pre_intervention,0.0,1,2,False,0.5,0.16666666666666663,1.0,True,0,False,0.4653465346534653,33.154767482517336,0.804520809460551,0.72,0.8516380415993927,0.13163804159939274,0.7,1.0,True,0.07552731363212398,2.0,0.9999999999999999,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743195,0.02156583002743195,0.0,0.2,True,0.0023254251238604313,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,11.528193390792865,6.209416505252677,0.19058349474732328,0.8368907248377893,0.0031092751622107118,0.6630000000000001,0.11699999999999988
1,cloth,True,rope;soft_block,shifted_contact,online_adaptation,0.2,1,1,True,0.99999990721133,0.99999990721133,1.6254951495113327e-14,True,0,False,0.9806276884576804,2.525892312961291,0.21641546244556925,0.72,0.83351903379629,0.11351903379629003,0.7,1.0,True,0.060326236451985704,2.0,0.03775840177410358,1.9622415982258965,0.0,0.0,False,1.9251965312202968,0.0,0.0003192281619669938,0.0003192281619669938,0.0,0.0,True,5.095330969640249e-07,8.0,7.978526485284554,0.021473514715445674,8.0,8.0,True,5.7638979279312635e-05,9.170302210458447,6.099409833313744,0.3005901666862565,0.9158453155262894,0.07584531552628948,0.6630000000000001,0.11699999999999988
1,soft_block,True,rope;cloth,matched_contact,pre_intervention,0.0,3,3,True,0.5,0.5,0.3333333333333333,True,0,True,0.4653465346534653,33.154767482517336,0.804520809460551,1.0,0.8516380415993928,0.14836195840060717,0.7,1.0,True,0.07665431358792846,0.0,0.9999999999999999,0.9999999999999999,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743194,0.02156583002743194,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,10.92820443387669,10.222257632492173,0.3777423675078264,1.1540366454818365,0.07403664548183642,0.9246956471580908,0.13530435284190923
1,soft_block,True,rope;cloth,matched_contact,online_adaptation,0.2,3,3,True,0.9999999998365501,0.9999999998365501,4.944779800621879e-20,True,0,True,0.8402427765355653,2.239311738628071,0.227149453486412,1.0,0.7937987479413715,0.2062012520586285,0.7,1.0,True,0.14232541436361493,0.0,0.31556989577448935,0.31556989577448935,0.0,2.0,True,0.04979995930146586,0.0,0.00012827799972434133,0.00012827799972434133,0.0,0.0,True,8.22762260663701e-08,8.0,7.965084322482914,0.0349156775170858,8.0,8.0,True,0.00015238806705964586,7.952026759851463,10.11461202297791,0.48538797702208925,1.1176659433633807,0.03766594336338058,0.9087919374309668,0.1512080625690333
1,soft_block,True,rope;cloth,shifted_contact,pre_intervention,0.0,2,3,False,0.5,0.16666666666666663,1.0,True,0,False,0.4653465346534653,33.154767482517336,0.804520809460551,0.72,0.8516380415993928,0.13163804159939285,0.7,1.0,True,0.07552731363212398,2.0,0.9999999999999999,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.02156583002743194,0.02156583002743194,0.0,0.2,True,0.002325425123860428,8.0,6.639522045464913,1.360477954535087,0.0,8.0,True,0.23136253309699684,10.92820443387669,10.222257632492173,0.3777423675078264,1.1540366454818365,0.07403664548183642,0.9246956471580908,0.13530435284190923
1,soft_block,True,rope;cloth,shifted_contact,online_adaptation,0.2,2,2,True,0.9998707088499411,0.9998707088499411,3.119119925085959e-08,True,2,True,0.921869130928829,2.7354994794111267,0.23801736814843932,0.72,0.8458613546787171,0.12586135467871717,0.7,1.0,True,0.0703868589761358,2.0,1.8453477548777208,0.15465224512227915,0.0,2.0,True,0.011959953694571562,0.0,0.00014405321621372902,0.00014405321621372902,0.0,0.0,True,1.0375664550769199e-07,8.0,7.943858219501993,0.05614178049800689,8.0,8.0,True,0.0003939874396857862,7.684003256309835,10.075958158983203,0.5240418410167962,1.1168245166009292,0.036824516600929114,0.9061571861198383,0.15384281388016174
2,rope,True,cloth;soft_block,matched_contact,pre_intervention,0.0,6,6,True,0.5,0.5,0.5,True,0,True,0.46534653465346537,22.10317832167823,0.8064721393547003,1.0,0.8516380415993928,0.14836195840060717,0.7,1.0,True,0.07665431358792847,0.0,1.0,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.021565830027431926,0.021565830027431926,0.0,0.2,True,0.0023254251238604313,8.0,6.6395220454649095,1.3604779545350905,0.0,8.0,True,0.2313625330969975,7.233994849618757,7.887267750359409,0.6127322496405911,0.6406656592647555,0.020665659264755498,0.7851532309474597,0.13484676905254034
2,rope,True,cloth;soft_block,matched_contact,online_adaptation,0.2,6,6,True,1.0000000000000002,1.0000000000000002,4.930380752350988e-32,True,0,True,0.9998029093996842,1.4443633503946312,0.13392254063582001,1.0,0.9964276288901575,0.0035723711098425426,1.0,1.0,True,8.184720333587105e-05,0.0,0.00019725102506165304,0.00019725102506165304,0.0,0.0,True,3.884473046897991e-08,0.0,0.000414681057874024,0.000414681057874024,0.0,0.0,True,8.598018987975541e-07,8.0,6.704178658853556,1.2958213411464437,0.0,8.0,True,0.20989411852132145,8.261958233298849,8.230664449887088,0.26933555011291155,0.6232305860290687,0.0032305860290686716,0.801741774006625,0.11825822599337499
2,rope,True,cloth;soft_block,shifted_contact,pre_intervention,0.0,5,6,False,0.5,0.5,0.5,True,0,False,0.46534653465346537,22.10317832167823,0.8064721393547003,0.72,0.8516380415993928,0.13163804159939285,0.7,1.0,True,0.07552731363212399,2.0,1.0,1.0,0.0,2.0,True,0.5024017253210469,0.0,0.021565830027431926,0.021565830027431926,0.0,0.2,True,0.0023254251238604313,8.0,6.6395220454649095,1.3604779545350905,0.0,8.0,True,0.2313625330969975,7.233994849618757,7.887267750359409,0.6127322496405911,0.6406656592647555,0.020665659264755498,0.7851532309474597,0.13484676905254034
